price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,comes_furnished,laundry_options,parking_options
750,apartment,1062,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
1646,apartment,1188,2,2.0,0,0,1,0,0,,
184,apartment,350,0,1.0,1,1,1,0,1,laundry on site,off-street parking
2510,condo,2102,2,2.0,0,0,1,0,0,,
1150,house,1400,3,1.0,0,1,0,0,0,w/d hookups,
418,house,1364,3,2.0,0,1,1,0,0,,attached garage
1463,apartment,707,1,1.0,1,1,0,0,0,w/d in unit,
800,apartment,400,0,1.0,1,1,1,0,0,w/d hookups,off-street parking
1599,apartment,1323,3,2.0,1,1,0,0,0,w/d in unit,off-street parking
640,apartment,879,2,1.0,1,1,1,0,0,laundry on site,off-street parking
1925,apartment,650,1,1.0,1,1,1,0,0,w/d in unit,
1515,apartment,1285,3,2.0,1,1,0,0,0,w/d in unit,attached garage
695,apartment,650,1,1.0,1,1,1,0,0,laundry on site,off-street parking
2200,townhouse,2196,3,2.5,0,0,0,0,0,laundry in bldg,attached garage
1795,townhouse,1850,3,2.5,0,0,0,0,0,w/d hookups,attached garage
1117,apartment,950,2,1.0,0,0,1,0,0,,
2400,townhouse,1266,3,2.5,0,0,0,0,0,w/d in unit,attached garage
1400,apartment,728,1,1.0,1,1,1,0,0,w/d in unit,street parking
885,apartment,880,1,1.0,1,1,1,0,0,laundry on site,
1195,apartment,900,2,1.0,0,0,0,0,0,w/d hookups,carport
499,apartment,680,1,1.0,1,1,1,0,0,laundry on site,off-street parking
2595,apartment,670,1,1.0,1,0,1,0,0,laundry on site,
1289,apartment,1008,3,2.0,1,1,0,1,0,w/d hookups,carport
750,apartment,800,1,1.0,1,1,1,0,0,laundry on site,
1079,apartment,1008,2,2.0,0,0,1,0,0,,
710,apartment,641,1,1.0,1,1,0,1,0,w/d hookups,off-street parking
2000,house,1600,3,1.5,0,0,0,0,0,w/d in unit,attached garage
1605,apartment,1389,3,2.0,1,1,1,0,0,w/d in unit,carport
1414,apartment,1045,2,2.0,1,1,1,0,0,w/d in unit,attached garage
1094,apartment,1011,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
1800,apartment,863,1,1.0,1,0,0,0,0,w/d in unit,detached garage
951,apartment,960,2,2.0,1,1,1,0,0,w/d hookups,
824,apartment,857,2,1.0,1,1,1,0,0,laundry on site,off-street parking
815,apartment,1200,3,1.0,0,0,0,0,0,laundry in bldg,off-street parking
2184,apartment,1155,3,2.0,1,1,1,0,0,w/d in unit,off-street parking
1705,apartment,735,1,1.0,0,0,1,0,0,,
675,apartment,606,1,1.0,1,1,1,0,0,laundry on site,
750,apartment,1000,2,1.5,0,0,1,0,0,laundry on site,off-street parking
1245,apartment,755,1,1.0,0,0,1,0,0,,
1295,apartment,784,1,1.0,1,1,0,1,0,laundry in bldg,off-street parking
1291,apartment,815,1,1.0,0,0,1,0,0,,
989,apartment,800,2,0.0,1,1,1,0,0,laundry in bldg,
880,apartment,981,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1395,house,1114,4,1.0,0,0,0,0,0,laundry in bldg,off-street parking
1250,apartment,1232,3,2.0,0,0,1,0,0,,
940,apartment,847,1,1.0,1,1,1,0,0,,
399,apartment,1376,4,4.0,0,0,1,0,0,,
1475,apartment,1015,2,1.0,0,0,1,0,0,,
1668,apartment,2060,3,2.0,1,1,1,0,0,w/d in unit,
615,apartment,522,2,1.0,1,1,1,0,0,,
1912,apartment,950,1,1.0,0,0,1,0,0,w/d in unit,carport
1200,apartment,900,2,2.0,1,1,1,0,0,w/d in unit,carport
990,house,1572,3,2.0,1,1,0,0,0,w/d hookups,carport
850,duplex,1195,3,2.0,0,0,1,0,0,w/d hookups,off-street parking
679,apartment,904,2,1.0,1,1,0,0,0,laundry in bldg,off-street parking
860,apartment,763,2,2.0,1,1,1,0,0,laundry on site,off-street parking
672,apartment,515,1,1.0,1,1,1,0,0,laundry in bldg,
1500,apartment,1428,3,2.0,1,1,1,0,0,,
1665,apartment,1017,2,2.0,1,1,0,0,0,w/d in unit,
1797,apartment,1215,3,2.5,0,0,1,0,0,w/d in unit,
720,apartment,625,1,1.0,1,1,1,0,0,laundry in bldg,carport
339,apartment,1169,3,2.0,1,1,1,0,1,w/d in unit,off-street parking
720,townhouse,968,2,1.5,1,1,1,0,0,w/d in unit,off-street parking
1179,apartment,890,2,2.0,1,1,1,0,0,w/d hookups,street parking
1000,house,1000,2,1.0,1,0,0,0,1,laundry in bldg,off-street parking
755,apartment,692,1,1.0,1,1,1,0,0,,
860,apartment,1040,2,2.5,1,1,1,0,0,laundry on site,
865,apartment,816,2,2.0,1,1,0,0,0,w/d hookups,carport
1117,apartment,860,2,2.0,0,0,1,0,0,,
775,condo,668,1,1.0,1,1,0,0,0,laundry on site,off-street parking
1600,house,1650,4,2.5,1,1,0,0,0,w/d in unit,off-street parking
1263,apartment,1236,4,2.0,0,0,1,0,0,w/d hookups,off-street parking
844,apartment,720,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1111,apartment,1100,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
1795,house,1694,3,2.0,0,1,1,0,0,w/d in unit,attached garage
1275,apartment,1480,3,2.0,1,1,0,0,0,w/d in unit,off-street parking
1000,apartment,800,2,1.0,0,0,0,0,0,laundry on site,off-street parking
1215,apartment,1456,3,2.0,0,0,1,0,0,,
1385,apartment,1400,2,1.5,1,1,0,0,0,w/d hookups,
1580,apartment,1104,3,2.0,1,1,0,1,0,w/d in unit,off-street parking
1450,apartment,700,1,1.0,0,0,1,0,0,laundry on site,off-street parking
925,apartment,920,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
2199,house,1341,4,2.0,1,1,1,0,0,w/d in unit,off-street parking
839,apartment,988,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
1400,house,1500,2,2.0,1,0,0,0,0,laundry on site,detached garage
1350,apartment,716,1,1.0,1,1,0,0,0,w/d in unit,street parking
820,apartment,1000,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
2150,apartment,1154,3,2.0,1,1,0,0,0,w/d hookups,off-street parking
1603,apartment,777,1,1.0,1,1,1,0,0,w/d in unit,detached garage
1029,apartment,1049,2,2.0,1,1,1,0,0,w/d hookups,street parking
1190,apartment,1176,2,2.0,1,1,0,0,0,laundry in bldg,off-street parking
1069,apartment,715,2,1.0,1,1,1,0,0,,
1127,apartment,900,2,1.0,1,1,1,0,0,laundry on site,
762,apartment,622,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
725,apartment,888,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
2274,apartment,1411,2,2.0,1,1,1,1,0,w/d in unit,attached garage
990,apartment,825,2,1.0,1,1,1,0,0,laundry in bldg,
1250,apartment,866,1,1.0,1,1,1,0,0,w/d in unit,carport
815,apartment,1024,2,1.5,1,1,1,0,0,,
1073,apartment,655,1,1.0,1,1,1,0,0,w/d in unit,
1770,apartment,437,0,1.0,1,1,0,0,0,w/d in unit,attached garage
1369,apartment,1000,2,1.0,1,1,0,0,0,laundry in bldg,off-street parking
635,apartment,770,1,1.0,0,0,1,0,0,,
1692,house,1440,3,2.0,1,1,0,0,0,w/d hookups,attached garage
1475,apartment,638,1,1.0,1,1,1,1,0,w/d in unit,attached garage
999,apartment,972,2,2.0,1,1,0,1,0,,
530,house,925,3,2.0,0,0,1,0,0,,
1950,apartment,729,1,1.0,1,1,1,0,0,w/d in unit,
859,apartment,815,1,1.0,1,1,1,1,0,w/d in unit,off-street parking
925,apartment,1100,3,2.0,1,1,1,0,0,laundry in bldg,off-street parking
1095,apartment,496,1,1.0,1,1,1,0,0,laundry on site,
2386,apartment,800,1,1.0,1,1,1,0,0,laundry on site,off-street parking
950,apartment,1470,3,2.0,0,0,1,0,0,,
750,apartment,956,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
950,apartment,572,1,2.0,1,1,1,0,1,w/d in unit,street parking
900,apartment,750,1,1.0,1,1,0,0,0,w/d hookups,off-street parking
1195,apartment,1800,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
1115,apartment,756,1,1.0,1,1,1,0,0,w/d in unit,detached garage
699,apartment,803,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
999,apartment,900,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
650,apartment,660,1,1.0,1,0,1,0,0,laundry in bldg,off-street parking
800,apartment,662,1,1.0,1,1,0,0,0,laundry in bldg,off-street parking
2076,apartment,560,0,1.0,1,1,0,1,0,w/d in unit,off-street parking
685,apartment,875,2,1.0,0,0,1,0,0,,
1595,apartment,540,1,1.0,1,1,1,0,0,w/d in unit,street parking
1450,apartment,998,2,2.0,1,1,1,0,0,w/d hookups,
1200,apartment,1000,2,2.0,1,1,1,0,0,,
595,apartment,50,1,1.0,1,1,0,0,0,laundry in bldg,off-street parking
965,apartment,1200,2,1.5,1,1,1,0,0,w/d hookups,street parking
1400,apartment,1100,3,1.0,0,0,1,0,0,no laundry on site,no parking
1200,duplex,650,2,1.0,0,0,0,0,1,w/d in unit,carport
883,apartment,850,1,1.0,1,1,1,0,0,,
999,apartment,800,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
658,apartment,600,1,1.0,1,0,1,0,0,laundry in bldg,off-street parking
880,apartment,696,2,2.0,0,0,1,1,0,laundry on site,off-street parking
750,apartment,800,1,1.0,0,0,0,0,0,,off-street parking
980,condo,664,1,1.0,0,0,1,0,0,w/d in unit,off-street parking
1328,apartment,1160,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1445,apartment,1068,2,1.5,1,1,1,0,0,w/d in unit,off-street parking
1041,apartment,1037,2,0.0,1,1,1,0,0,,
1600,house,1526,4,2.5,0,0,1,0,0,w/d hookups,attached garage
960,apartment,817,1,1.0,1,1,0,1,1,w/d in unit,detached garage
984,apartment,984,2,2.0,1,1,1,0,0,laundry on site,
953,apartment,912,2,1.0,0,0,1,0,0,laundry on site,carport
918,apartment,840,2,1.0,1,1,1,0,0,laundry on site,
875,apartment,600,1,1.0,0,0,0,0,1,w/d hookups,off-street parking
1049,apartment,873,1,1.0,1,1,1,1,0,w/d in unit,attached garage
1278,apartment,950,2,2.0,1,0,1,0,0,,
1370,apartment,1196,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
1200,apartment,200,1,1.0,1,0,0,0,1,no laundry on site,off-street parking
1699,house,2043,4,3.0,1,1,1,0,0,w/d in unit,attached garage
1799,apartment,1220,2,2.0,0,0,1,0,0,,
910,apartment,700,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
899,apartment,1195,2,2.0,1,1,1,0,0,w/d hookups,carport
615,apartment,861,2,1.0,1,1,1,0,0,laundry on site,off-street parking
725,apartment,770,2,1.0,1,1,1,0,0,w/d hookups,
1600,townhouse,2500,3,3.5,0,0,0,0,0,laundry on site,attached garage
1500,apartment,1373,2,2.5,0,0,1,0,0,,
620,house,745,2,2.0,1,1,1,0,0,,
1382,apartment,1170,2,2.0,1,1,0,0,0,laundry on site,
620,townhouse,910,2,1.5,1,1,1,0,0,w/d hookups,
1321,apartment,1250,3,2.0,0,0,1,0,0,,
735,apartment,750,1,1.0,0,0,1,0,0,,
1259,apartment,1061,2,2.0,1,1,1,0,0,w/d in unit,
1347,apartment,820,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
875,apartment,750,1,1.0,1,1,1,0,0,w/d hookups,carport
1250,apartment,1101,2,2.0,0,0,1,0,0,,
2450,house,2050,4,2.0,0,0,0,0,0,w/d hookups,attached garage
2380,apartment,1196,3,2.0,0,0,1,0,0,,
1165,apartment,1227,2,2.0,1,1,1,0,0,,attached garage
690,apartment,875,2,1.0,1,1,0,0,0,laundry in bldg,off-street parking
875,apartment,1000,1,1.0,0,0,1,0,0,,
1830,apartment,740,1,1.0,1,1,0,1,0,w/d in unit,attached garage
2669,apartment,1324,3,2.0,0,0,1,0,0,,
1150,apartment,750,1,1.0,0,0,0,0,0,laundry on site,carport
1880,apartment,775,1,1.0,1,1,1,0,0,w/d in unit,carport
1382,apartment,854,1,1.0,0,0,1,0,0,,
975,apartment,1250,3,0.0,1,1,1,0,0,,
750,house,1814,3,2.0,1,1,1,0,0,w/d in unit,carport
1015,apartment,860,2,1.0,1,1,0,0,0,w/d hookups,carport
650,apartment,445,0,1.0,1,1,1,0,0,,off-street parking
1575,apartment,1050,2,1.0,1,0,0,0,0,w/d in unit,street parking
1317,apartment,1056,2,2.0,1,1,1,0,0,,
850,duplex,900,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
735,apartment,1050,2,2.0,1,1,0,0,0,w/d in unit,
1150,apartment,792,1,1.0,0,0,1,0,0,,
615,apartment,522,1,1.0,1,1,1,0,0,laundry on site,
999,apartment,561,1,1.0,1,1,1,0,0,,
679,apartment,550,2,1.0,1,1,1,0,0,laundry on site,off-street parking
1695,house,1529,3,2.0,0,0,1,0,0,w/d in unit,attached garage
1299,apartment,1090,3,2.0,1,1,1,0,0,w/d in unit,carport
725,apartment,740,1,1.0,0,0,1,0,0,,
925,apartment,740,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
1075,apartment,875,2,1.0,1,1,1,0,1,w/d hookups,off-street parking
1230,apartment,655,1,1.0,1,1,1,0,0,w/d in unit,carport
847,apartment,916,2,1.0,1,1,1,0,0,w/d hookups,
1120,apartment,843,2,1.0,0,0,1,0,0,,
400,condo,650,1,1.0,0,0,0,1,1,laundry in bldg,off-street parking
915,apartment,1102,1,1.0,0,0,1,0,0,,
469,apartment,625,1,1.0,1,1,1,1,0,laundry on site,off-street parking
1050,manufactured,1232,3,2.0,1,1,0,0,0,w/d hookups,off-street parking
975,apartment,736,1,1.0,0,0,1,0,0,w/d in unit,carport
2500,house,1000,2,2.5,0,0,1,0,0,w/d hookups,attached garage
710,apartment,1160,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
720,apartment,450,0,1.0,1,1,1,0,0,,
600,apartment,1037,3,1.5,0,0,1,1,0,laundry on site,
1850,apartment,834,1,1.0,0,0,1,0,0,,
1007,apartment,1172,2,2.0,1,1,1,1,0,laundry on site,
800,apartment,675,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
300,apartment,500,1,1.0,1,1,1,0,0,w/d in unit,
720,apartment,780,1,1.0,0,0,1,0,0,,
975,apartment,964,2,2.0,1,1,0,1,0,w/d in unit,
1130,townhouse,1290,3,1.5,1,1,1,0,0,w/d hookups,off-street parking
1486,apartment,800,1,1.0,1,1,1,0,0,,
1320,apartment,1029,2,2.0,1,1,0,0,0,w/d in unit,street parking
550,apartment,1100,1,1.0,1,1,1,0,0,,off-street parking
1027,apartment,1200,3,2.0,1,1,1,0,0,w/d in unit,
750,apartment,750,2,1.0,0,1,0,0,1,no laundry on site,off-street parking
765,apartment,597,1,1.0,0,0,1,0,0,,
1099,apartment,1115,2,1.0,1,1,0,0,0,w/d in unit,off-street parking
750,apartment,700,1,1.0,0,0,0,1,0,,off-street parking
1097,apartment,723,1,1.0,1,1,1,0,0,,
2100,house,2299,4,3.0,1,1,0,0,0,w/d in unit,off-street parking
1950,condo,1200,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
2645,apartment,1365,3,3.0,1,1,1,0,0,w/d in unit,attached garage
540,apartment,650,1,1.0,1,1,1,0,0,w/d hookups,
931,apartment,1008,2,1.5,1,1,0,0,0,w/d in unit,detached garage
1040,apartment,1105,2,2.0,1,1,1,0,0,w/d hookups,street parking
1500,apartment,1250,3,1.0,0,0,1,0,0,w/d in unit,off-street parking
1275,apartment,1032,3,1.0,1,1,0,0,0,,
729,apartment,600,1,1.0,1,1,1,0,0,,
800,house,900,3,2.0,1,1,1,0,1,w/d in unit,attached garage
865,apartment,1010,2,1.5,0,0,1,0,0,,
1960,apartment,1214,2,2.0,1,1,1,0,0,w/d in unit,
1100,apartment,1000,2,2.0,1,1,1,1,0,w/d hookups,off-street parking
1989,apartment,1152,3,2.0,1,1,1,0,0,w/d in unit,
1008,apartment,730,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
2275,apartment,1050,3,2.0,1,1,1,0,0,w/d in unit,carport
2260,apartment,725,1,1.0,1,1,0,1,0,w/d in unit,attached garage
959,apartment,970,2,2.0,0,0,1,0,0,,
699,apartment,968,2,1.0,1,1,0,0,0,laundry in bldg,off-street parking
920,apartment,853,2,1.0,1,1,1,0,0,,
1311,apartment,1113,2,2.0,0,0,1,0,0,,
2150,duplex,1000,3,1.0,0,0,0,0,0,w/d in unit,off-street parking
1640,apartment,1259,3,2.0,0,0,1,0,0,laundry on site,
1050,townhouse,960,2,2.0,0,0,1,0,0,,no parking
944,apartment,1162,2,2.0,1,1,1,1,0,w/d in unit,off-street parking
475,apartment,545,1,1.0,0,0,0,0,0,no laundry on site,off-street parking
995,apartment,1000,2,2.0,1,1,1,0,0,w/d in unit,carport
1050,apartment,750,2,1.0,1,1,0,0,0,,
1568,apartment,1317,3,2.0,1,1,1,0,0,w/d hookups,
1780,apartment,680,1,1.0,0,0,1,0,0,,
819,apartment,845,2,1.5,1,1,1,0,0,laundry on site,
600,apartment,1650,4,2.5,0,0,0,0,1,laundry on site,attached garage
1285,apartment,1515,2,2.0,1,1,0,1,0,w/d in unit,
1355,apartment,1214,2,2.0,1,1,0,0,0,w/d hookups,off-street parking
699,apartment,720,1,1.0,1,1,1,0,0,laundry on site,
1766,apartment,1100,2,1.5,1,1,0,0,0,laundry on site,off-street parking
840,apartment,922,1,1.0,1,0,1,0,0,laundry on site,off-street parking
775,house,1400,2,1.0,0,0,0,0,0,laundry in bldg,detached garage
426,house,2013,4,3.0,1,1,1,0,1,,
875,apartment,1349,3,2.0,0,0,1,0,0,,
740,house,750,2,1.0,0,0,1,0,0,,off-street parking
679,apartment,550,0,1.0,1,1,1,1,0,laundry on site,off-street parking
945,apartment,1050,2,2.0,0,0,0,0,0,w/d in unit,detached garage
1650,apartment,475,1,1.0,0,0,0,0,0,laundry on site,carport
937,apartment,916,2,1.0,1,1,1,0,0,,
729,apartment,766,1,1.0,1,1,0,0,0,,street parking
975,apartment,675,1,1.0,1,1,1,0,0,w/d hookups,carport
1150,condo,760,1,1.0,0,0,0,0,0,w/d hookups,
795,apartment,1248,3,2.0,1,1,1,0,0,laundry in bldg,off-street parking
705,apartment,800,2,1.0,1,1,1,0,0,w/d hookups,carport
1839,apartment,740,1,1.0,1,1,0,0,0,laundry on site,carport
1150,apartment,876,2,1.0,1,0,1,0,0,laundry in bldg,carport
1193,apartment,743,1,1.0,1,1,1,0,0,laundry on site,off-street parking
750,apartment,880,2,1.0,0,0,0,0,0,w/d in unit,off-street parking
479,apartment,2000,4,4.5,1,1,0,0,1,,
1368,apartment,784,1,1.0,1,1,0,0,0,w/d in unit,
949,apartment,918,2,2.0,0,0,1,0,0,w/d hookups,street parking
1103,apartment,1131,2,2.0,1,1,1,0,0,w/d in unit,
1700,apartment,820,1,1.0,0,0,0,0,0,w/d in unit,detached garage
1250,apartment,1650,3,2.5,1,1,1,0,0,w/d in unit,
1279,townhouse,1309,3,2.0,1,1,1,0,0,w/d hookups,street parking
1196,apartment,933,1,1.0,0,0,1,0,0,,
1386,apartment,736,1,1.0,0,0,1,0,0,,
896,apartment,702,1,1.0,0,0,1,0,0,,
1457,apartment,724,1,1.0,0,0,1,0,0,,
2095,apartment,1359,3,2.0,1,1,1,0,0,w/d in unit,
850,apartment,1047,2,1.5,1,1,1,0,0,w/d hookups,
975,apartment,764,1,1.0,0,0,1,0,0,,
1349,apartment,720,3,1.0,1,0,1,0,0,w/d in unit,off-street parking
650,apartment,634,1,1.0,1,1,1,0,0,laundry on site,carport
800,apartment,900,2,1.0,0,0,0,0,0,w/d hookups,attached garage
649,apartment,1091,1,1.0,0,0,0,1,1,w/d in unit,off-street parking
1620,apartment,1084,2,2.0,1,1,1,1,0,w/d in unit,carport
1165,apartment,1214,2,2.0,1,1,1,0,0,w/d in unit,carport
800,apartment,1040,3,3.0,0,0,0,0,1,w/d in unit,off-street parking
819,apartment,850,1,1.0,1,1,1,0,0,w/d hookups,
990,apartment,1000,2,2.0,1,1,0,0,0,w/d in unit,carport
795,apartment,852,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
799,apartment,721,1,1.0,1,1,1,0,0,w/d in unit,
890,apartment,850,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
1340,apartment,755,1,1.0,1,1,1,0,0,w/d in unit,carport
1115,apartment,673,1,1.0,1,1,1,0,0,,
1264,apartment,830,2,1.0,1,1,1,0,0,w/d hookups,carport
1126,apartment,975,2,1.0,1,1,1,0,0,laundry on site,carport
699,apartment,830,1,1.0,0,0,1,0,0,,
1555,apartment,921,1,1.0,1,1,1,0,0,w/d in unit,attached garage
1344,apartment,805,2,1.5,1,1,1,0,0,w/d in unit,
1025,house,1383,3,2.0,0,0,0,0,0,w/d hookups,detached garage
1160,apartment,867,1,1.0,1,1,1,0,0,w/d in unit,
879,apartment,885,2,1.5,0,0,1,0,0,w/d hookups,off-street parking
845,duplex,900,2,1.5,0,0,1,0,0,w/d hookups,off-street parking
1383,apartment,975,2,2.0,0,0,1,0,0,,
1159,apartment,1146,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
2400,apartment,1000,3,2.0,1,1,1,0,0,w/d in unit,detached garage
852,apartment,859,2,2.0,1,1,0,1,0,w/d in unit,
1310,apartment,870,2,1.0,1,1,1,0,0,,
1485,apartment,681,1,1.0,1,1,1,0,0,w/d in unit,carport
699,apartment,840,2,1.0,1,1,0,1,0,,
930,apartment,950,2,1.0,1,1,0,0,0,w/d hookups,off-street parking
834,apartment,1026,2,2.0,1,1,0,0,0,w/d hookups,
1012,apartment,850,2,1.0,0,0,1,0,0,,
840,apartment,907,2,2.0,1,1,1,0,0,laundry on site,
1293,apartment,693,1,1.0,1,0,1,0,0,laundry in bldg,
995,apartment,1000,2,1.5,0,0,1,0,0,w/d in unit,off-street parking
1450,apartment,600,2,1.0,0,0,0,0,0,laundry in bldg,off-street parking
1015,apartment,800,1,1.0,0,0,1,0,0,laundry in bldg,detached garage
1495,apartment,932,1,1.0,1,1,1,0,0,w/d in unit,carport
1166,apartment,828,2,1.0,1,1,1,0,0,w/d in unit,attached garage
1040,apartment,960,2,1.0,1,1,1,0,0,w/d hookups,
1485,apartment,1560,3,2.0,1,1,1,0,0,w/d in unit,detached garage
1639,apartment,1137,2,2.0,1,1,1,0,0,w/d in unit,attached garage
1000,apartment,1100,3,2.0,0,0,1,0,0,w/d hookups,off-street parking
2225,apartment,900,2,2.0,1,1,1,0,0,laundry on site,
560,house,740,2,1.0,1,1,1,0,0,,
2067,apartment,1584,3,2.5,1,1,0,0,0,w/d in unit,attached garage
1276,apartment,808,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
1,apartment,850,2,1.0,0,0,1,0,0,laundry on site,off-street parking
689,house,2371,4,2.0,1,1,1,0,0,w/d hookups,attached garage
950,apartment,950,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
905,apartment,990,2,2.0,1,1,1,0,0,w/d in unit,no parking
2607,apartment,1054,2,2.0,1,1,1,0,0,w/d in unit,detached garage
1230,apartment,1125,2,2.0,1,1,1,0,0,w/d in unit,detached garage
700,house,1200,3,2.0,0,0,1,0,0,,
2204,apartment,724,1,1.0,1,1,0,1,0,w/d in unit,attached garage
749,apartment,752,1,1.0,1,1,1,0,0,w/d hookups,off-street parking
1336,apartment,661,1,1.0,0,0,1,0,0,,
964,apartment,800,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
1068,apartment,1040,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
660,apartment,700,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1425,apartment,685,1,1.0,1,1,0,1,0,w/d in unit,attached garage
1499,apartment,1218,2,2.0,1,1,1,0,0,w/d in unit,detached garage
775,apartment,630,1,1.0,0,0,0,1,0,w/d in unit,off-street parking
1039,apartment,470,1,1.0,1,1,0,0,0,laundry in bldg,off-street parking
1084,apartment,780,1,1.0,1,1,1,0,0,,
950,apartment,500,1,1.0,0,0,1,0,0,no laundry on site,off-street parking
520,apartment,530,1,1.0,1,0,1,0,0,laundry on site,off-street parking
793,apartment,910,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
855,apartment,950,2,1.5,0,0,1,0,0,,
750,townhouse,904,1,1.5,1,1,0,0,0,laundry on site,street parking
1099,apartment,1249,2,2.0,1,1,1,0,0,w/d in unit,
820,townhouse,800,2,1.5,1,1,1,0,0,laundry on site,off-street parking
25,apartment,768,1,1.0,0,0,1,0,0,laundry in bldg,off-street parking
764,apartment,680,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
845,house,1400,3,1.5,1,1,1,0,0,w/d hookups,detached garage
949,apartment,739,1,1.0,1,0,1,0,0,laundry in bldg,off-street parking
1075,apartment,1000,2,1.0,1,0,1,0,0,laundry in bldg,street parking
890,apartment,839,1,1.5,1,0,1,0,0,laundry in bldg,detached garage
1215,apartment,912,2,2.0,1,1,1,0,0,w/d in unit,carport
2495,apartment,750,1,1.0,1,0,1,0,0,laundry in bldg,detached garage
1085,apartment,874,2,1.0,1,1,1,0,0,laundry on site,no parking
1025,apartment,725,1,1.0,1,1,0,1,0,w/d in unit,
1492,apartment,965,2,2.0,1,1,1,0,0,w/d in unit,
1850,apartment,740,1,0.0,1,1,1,0,0,laundry in bldg,off-street parking
1120,apartment,843,2,1.0,0,0,1,0,0,,
1350,apartment,650,1,1.0,1,0,1,0,0,laundry in bldg,street parking
1390,apartment,770,1,1.0,1,1,1,0,0,,
947,apartment,1060,2,1.0,1,1,1,0,0,,
1600,apartment,852,1,1.0,0,0,1,0,0,laundry in bldg,off-street parking
2295,apartment,1010,2,2.0,1,1,0,0,0,w/d in unit,attached garage
705,apartment,750,2,1.0,0,0,0,0,0,laundry on site,off-street parking
1419,apartment,1169,2,2.0,1,1,0,0,0,w/d in unit,detached garage
2000,apartment,850,2,1.5,1,1,1,0,0,laundry on site,carport
1800,apartment,1260,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
1000,apartment,1100,3,2.0,0,0,1,0,0,w/d hookups,off-street parking
870,apartment,850,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
2377,apartment,1084,2,2.0,1,1,1,0,0,w/d in unit,carport
1664,apartment,619,1,1.0,1,1,1,0,0,w/d in unit,carport
1355,apartment,655,1,1.0,1,1,0,0,0,w/d in unit,carport
2050,townhouse,2200,3,2.5,0,0,0,0,0,w/d in unit,attached garage
695,apartment,920,2,1.0,1,1,1,0,0,laundry on site,off-street parking
895,apartment,1300,3,2.0,1,1,1,0,0,w/d hookups,carport
1270,apartment,611,1,1.0,1,1,1,0,0,w/d in unit,
1975,house,1480,3,2.0,0,0,0,0,1,w/d in unit,attached garage
700,apartment,800,2,1.0,1,0,1,0,0,laundry in bldg,detached garage
1395,apartment,1100,2,1.0,1,1,0,1,0,w/d in unit,off-street parking
695,apartment,920,2,1.0,1,1,1,0,0,laundry on site,off-street parking
